gene_symbol,cortical plate,intermediate zone,marginal zone,subpial granular zone,subplate zone,subventricular zone,ventricular zone
AAMP,0.9794081725943906,-0.7591488335664192,-1.4486062187572792,-0.6753623924261849,0.4543292714563041,0.46136287060310144,0.9880171300960858
AANAT,1.1190269773814379,-0.366557347436128,0.05602941890836534,-0.9028769977320887,-0.10302021946540998,0.12806701496898792,0.06933115337482978
AARD,1.16701973835098,0.18726686111065016,-0.025007402150552388,-1.0379282342355016,1.1925846649454168,-1.0542565195394191,-0.42967910848157476
AARS,1.4550889093486736,-0.08975895671062838,-1.2648958123620797,-1.1001595861005897,0.49305534947262075,0.1730862288838601,0.3335838674681413
AARS2,0.5783137299763773,0.04429991163542182,1.4651327807232801,0.2658778215984269,-0.46966147449998885,-1.0443772244370058,-0.8395855449965133
AARSD1,1.4055212411511566,0.15920935808211517,0.14384477505924523,-0.9248570074351771,1.014589655377127,-0.7846650716343284,-1.0136429506001394
AASDH,-0.20370507210973618,0.12517186619798876,-0.31412017371699336,-0.4450103080138867,-0.30446966380277163,0.5330800314053851,0.6090533200400177
AASDHPPT,1.1153638320304398,0.5029158373176578,0.22040329216372803,-0.6185803536640107,1.0594410187357588,-0.9260163153389059,-1.3535273112446404
AASS,-1.1168055208295362,-0.16196545735585088,-0.677238327519644,0.7778038995926029,-0.7325307928496123,0.8627323304751138,1.0480038684869268
AATF,0.12005329820544378,-0.024833621110401632,-0.5752080052923111,-0.31374300356122,-0.5112090390223318,0.9452304944792173,0.3597098763015991
AATK,1.0452815162324598,0.21990910428121763,0.678003243642007,-1.0844533061435966,0.9505817438098808,-0.7389499510378039,-1.070372350784165
ABAT,0.3616060760457617,-0.12322732483501679,0.30943191060496356,-1.990933413371926,0.6640450461599515,0.053053669512845285,0.7260240358834225
ABCA1,-1.095710127690075,0.0925074139749103,-0.5884384150409333,1.5242404872699402,-0.6119376045806142,-0.13877937277889346,0.818117618845663
ABCA10,0.9700762174777116,-0.9488236831998562,0.5910994034013757,0.49560252498680274,0.04900493071612003,-0.6654050772590255,-0.4915543161231298
ABCA11P,-0.08818229470181692,-0.4819978317629047,0.18114426735479527,-0.343543881704236,0.022433757330517043,0.47101950621710914,0.23912647726653907
ABCA12,-0.25758885408178184,-0.3065612099496384,1.1609673751079466,1.4007647530323961,-0.6036151725237344,-0.6477128279635731,-0.7462540636216145
ABCA13,-0.8223468423356929,-0.13646393344523666,0.06563543664138033,1.0704073081645824,-0.5396142289283968,-0.36939886157511775,0.7317811214784813
ABCA17P,0.6840201152370732,0.2810831150358829,0.49179687665962646,0.5850924384421684,0.7838785284367329,-1.1973979970095598,-1.6284730768019235
ABCA2,0.8863995932548594,0.3111889660291537,-0.2315811047909611,-1.4552786632460204,1.1415239374794637,0.2122961821289347,-0.8645489108554311
ABCA3,1.2685394802251584,0.30212534006891795,0.599109914642817,-0.90478042125384,0.7904155779951347,-0.9045875913525185,-1.1508223003256695
ABCA4,-0.9301957884745845,-0.472956403390515,-0.030793186168226384,2.021138173092742,-0.3801227801993324,-0.3642835069231606,0.15721349206307667
ABCA5,0.526232675142573,-0.030056213170080844,0.41881829417635436,0.8564285162861257,0.47904954314679654,-1.7650762513623435,-0.48539656421942523
ABCA6,0.3656737413388707,-0.33684725195313153,0.2112033584309541,1.613032914089179,0.16613206467081607,-0.9912128325413723,-1.027981994035316
ABCA7,-0.15962825160215793,0.5008311884702993,0.1647046016444653,-0.3498007534562808,0.008142568916656198,0.18269344342924812,-0.34694279740223016
ABCA8,0.11800351831472926,-0.6176822844280129,-0.2819671482539653,1.7592411853495604,0.13348568734224564,-0.6495913222476882,-0.4614896360768701
ABCA9,-0.5059672825652969,-0.1939158815962789,0.22278281416771026,2.143868845722396,-0.5375361479130081,-0.45719907418205913,-0.6720332736334628
ABCB1,-1.3028786715685663,0.35820347030743016,0.4188370675750619,1.5643455594337627,-0.6783030452849768,0.004087254934225085,-0.3642916353969358
ABCB10,-0.16643033088519302,-0.7023193586092126,0.7902620268735702,-0.516623641495955,-0.6402058897267743,0.11947873796307984,1.1158384558804775
ABCB11,-0.799125715299965,-0.22748579914016664,-0.8809262332904103,-0.36411250715809723,-0.41731171682131074,1.2170223543826235,1.4719396173273265
ABCB4,-0.40627840591732106,-0.5909907053798134,-0.4677049993495105,-0.36996900324398524,-0.682138862497933,1.4007871263655027,1.1162948500230596
ABCB5,-0.0037463038262112794,-0.43170537973599415,0.5994345749446552,1.3588505938204303,-0.44249463832052494,-0.3717015423337712,-0.7086373045485838
ABCB6,-0.7734874271641908,-0.35670880653177806,-0.6674561132091834,0.949041739743062,-0.5954936003544222,0.6714063049442089,0.772697902572291
ABCB7,-0.9342694133480138,-0.45722844352719055,0.6726412423733259,-0.23013795557353828,-1.0376487201186921,0.7480232377126487,1.2386200524814592
ABCB8,1.3884847431549296,-0.2812567535263212,0.8175427225809404,-0.8747997107293647,0.1429647305002214,-0.569504053603798,-0.6234316783766081
ABCB9,1.3057461050069323,0.06192345143172384,-0.22652527875436987,-1.4157999696219443,0.8580879252015099,0.3348928211169302,-0.9183250543807815
ABCC1,1.5441992234083899,-0.5674468661318935,-0.015000255349805865,-1.1861341137667991,0.04362872706798373,-0.3172835250934785,0.4980368098656043
ABCC10,1.6830794415007961,-0.11715890764838127,0.021414913159173272,-0.14346111572106696,0.5101312068946682,-0.930054147559308,-1.023951390625882
ABCC11,0.7919207091914061,0.18826535990256552,1.2074395289436581,-0.601197894890669,0.052250093826881325,-0.6276740829548284,-1.0110037140190147
ABCC12,0.8955919489502133,0.4350364708474303,0.4238658138860292,-1.369548002536878,1.1423178730209467,-0.4436669612700204,-1.0835971428977216
ABCC13,-0.9728819345096641,-0.24981509583705486,0.2800676275912141,1.746029570573686,-0.5353277928705705,-0.2936978243922748,0.025625449444663384
ABCC2,0.8413623997023089,-0.6152046305810361,0.02607851400499169,-1.020858388571983,0.082728654390677,-0.29325291704948464,0.9791463681045276
ABCC3,0.46952347882856027,0.18117692300561178,0.12855330658624758,-0.6236449362101424,-0.10839877723943274,-0.02698996260780425,-0.02022003236303914
ABCC4,-0.8122487649973572,-0.47232849285643275,-0.3884214413996313,0.6495344713154309,-0.9294506886149976,1.2016929786742507,0.7512219378787375
ABCC5,0.9943948967020415,0.02271620372461236,-0.04865497906309925,-0.3419829535803597,-0.270162602825501,-0.5325773778330021,0.1762668128752973
ABCC6,-0.746889494604518,-0.005833633577073664,-0.07319678708785969,0.4120658320341799,-0.6978206678659286,-0.2836081024033906,1.3952828535045887
ABCC8,1.1655636162415135,0.2225569484732045,0.021091942422996883,-0.9458751018291041,1.0596905188831554,-0.7768427511361853,-0.7461851730555811
ABCC9,-1.808237514366792,0.565076285484583,-0.007918649474833346,0.42387797633313196,-0.5136992933755544,0.5659173223996024,0.774983872999863
ABCD1,0.4782598689628052,-0.2052112250642604,-1.222887515241525,-0.11332075967410235,-0.37536894697022577,0.534499700271129,0.90402887771618
ABCD2,-0.049420614177589486,0.06845447118072558,0.23574267948321495,-1.5138952819576965,0.16878653040590105,0.48975167702222344,0.6005805380432205
ABCD3,-0.6148497863391734,-0.4845687442601406,-0.37213715230833316,0.05780674960418908,-1.103630403441304,1.3284260092458116,1.18895332749895
ABCD4,-0.9270424258513518,-0.36556408161395404,-0.5266774369257176,-0.06961515579293331,-0.71685415314707,1.0633909727554616,1.5423622805755666
ABCE1,1.074920123031424,-0.5464265599537681,0.7924167730017063,-0.49172738135006633,0.42179116288826474,-0.7787153492073856,-0.47225876841021036
ABCF1,1.217440597574548,0.06511621382166902,-0.9192579549873725,-0.8152975844675305,0.455467828918376,0.2711367397859485,-0.27460584064563665
ABCF2,1.5544161076519265,-0.2786914116395835,0.5161559575895676,-1.5805859441582333,0.2819439380533101,-0.06898252872353355,-0.4242561187734496
ABCF3,0.9326600266717247,-0.39267876124000795,-1.5614387809751609,-0.4751833153490283,0.5783252628938069,0.31068341841579183,0.6076321495828739
ABCG1,-0.0032988492527581213,0.19836754876063,-0.6454584257409761,-0.7659882694745539,0.2548343995278053,0.41145860883324065,0.5500849873466125
ABCG2,-1.6175303824577054,0.683462187200192,0.3270564484892189,1.4244675679212886,-0.12455916376832361,-0.16962846096458847,-0.5232681964200794
ABCG4,1.1281312538454145,0.5946691532873168,0.09170492981952276,-0.6833432981976075,1.1099114029191086,-0.999117672386157,-1.2419557692875984
ABCG5,1.0260639963369118,0.3262853987116487,0.13778540190142713,-1.2882646267631788,1.0014993249351838,-0.36652016120432485,-0.8368493339176671
ABCG8,1.0680376625075094,-0.3190766064517526,0.47435279557750576,-0.660055568453168,0.18953004036402515,-0.48597800432810034,-0.2668103192160154
ABHD1,-0.014158813342992883,-0.339329583039604,-0.7004208489624499,-1.0218998931486376,-0.49865666952277854,1.1524681528432446,1.4219976551732176
ABHD10,0.9349673337867501,-0.3828930993441806,-0.6264990046440226,-0.5247283039248973,1.170696107225947,-0.8335669755292221,0.2620239424296216
ABHD11,0.1464077199349662,0.36979075009770107,-1.182338535959489,-0.9438092561272998,0.5059223209477149,0.13839296350437116,0.9656340376020265
ABHD12,1.4026030497121884,-0.7457760272489722,0.6008747665627695,-0.3526527999960514,0.22442364340676538,-0.8811704731280126,-0.2483021593086877
ABHD12B,-0.3070114116153525,0.08504757906935166,0.21173664291713706,-0.5647367936766504,0.14006871157211542,-0.026486091068918194,0.46138136280231745
ABHD13,0.6628890133663801,0.323268555793925,-1.2115337060147995,0.588457980237892,-0.14966661499380773,-0.0408431921431341,-0.17257203624646233
ABHD14A,1.208935793804419,0.3127039409462834,-0.0620892672036988,-0.7347365974122536,1.2903551835408489,-0.9167378670414748,-1.0984311866341288
ABHD14B,-1.1438984827777863,0.005690137871208603,-0.38318308579950927,1.6771919013728631,-0.961247702442097,0.2111576126932751,0.5942896190820456
ABHD15,-1.4562099214254989,-0.27169819368977355,-0.5737879643514827,0.6991462420872426,-0.4801901367974352,0.7279000695673692,1.354839904609579
ABHD16A,0.36017700928017926,-0.5974562507680431,-1.0270607424537608,-0.8187009945083366,-0.14879292386701987,1.3897881548596542,0.8420457474573275
ABHD16B,0.03782356346507381,0.9781778924710918,0.6671974443464647,0.23899503438871,0.11600402322508656,-0.7633024682160202,-1.2748954896804172
ABHD2,0.6939257322918199,0.2274390830022625,0.8678107034824777,-0.4013425608472191,0.7111666197224037,-0.9266558624514043,-1.172343715200348
ABHD3,-0.9406712936286035,-0.36972876207145183,-0.6492912141447968,-0.15773132922080138,-0.6209117712988291,1.36415761058985,1.3741767597746328
ABHD4,-0.9047112847331238,-0.21026008228292836,-0.6767189097555496,-0.3771367165892309,-0.5838140713905392,1.2766943995211781,1.4759466652301922
ABHD5,0.13526886976314956,-0.45647759560205425,1.1660465873576595,1.2354816963263366,-0.40665794140834083,-0.9403485277616057,-0.7333130886751401
ABHD6,0.6142076721360645,0.6823492175316351,-0.3952398121990791,-1.3056922169562293,0.8778068409125277,0.6626717351360654,-1.1361034365609823
ABHD8,1.3364890077890161,0.033951410495065185,0.5240688241497462,-1.442995237448818,0.833528935106793,-0.5957225682769073,-0.6893203718148943
ABI1,-0.360279843004161,-0.6260752936397135,0.5755202799039184,0.735809067207124,-0.6556671929745654,0.4567075286626654,-0.12601454615527263
ABI2,0.9436261463742047,-0.3023223055521192,0.6331754413970803,-1.5895395285497478,0.25420010039897134,-0.1282337236145133,0.18909386954606705
ABI3,-0.6525961968556027,0.5652136173455155,0.3170111143370875,0.6715310583405407,-0.4503503715838868,-0.4679622368764476,0.017153015292793228
ABI3BP,-0.21353981179852632,0.6635123353254481,-0.8294951630389154,0.8537325303425778,0.935409802131209,-0.9654658772146048,-0.44415381574718826
ABL1,0.4515280350240688,-0.31560264988491404,-0.4876478592642728,-0.8343265044927959,-0.6916229174893221,0.9001581656547373,0.9775137304524981
ABL2,1.4010428655392548,0.3565663555588605,0.018598183715457444,-1.4000257295234622,0.7054665010926415,-0.6168719663985409,-0.4647762099842136
ABLIM1,0.7042636404317082,0.22126706398742446,0.8112430412324879,0.6194138770014035,0.4483075473903713,-1.2946737838573048,-1.5098213861860907
ABLIM2,0.6578102368593636,0.38891827612068763,0.7950617173142404,-1.322159460658527,-0.07441999634572287,-0.933876007521138,0.48866523423109615
ABLIM3,0.03656352570511689,0.6464189602842246,0.41923734371077437,0.5989766595901485,1.0168378733283143,-1.1888360724646148,-1.529198290153965
ABO,0.25809039138699014,-0.36697030300488515,-0.07976492681058649,-0.6100178251808897,-0.23409185348609834,-0.4009355118489637,1.4336900289444334
ABP1,-0.692294498643767,0.9001286015661764,1.5439505320337124,-0.5391034027509678,0.07282419683068919,-0.19733124006443128,-1.088174188971412
ABR,0.9050521835854948,0.43313274387364487,0.8240652372811599,-0.8370175547540156,0.8251602315087841,-0.7401341929682684,-1.4102586485267987
ABRA,-0.12716680496190605,1.0925979014198148,0.22788319703387347,-0.12666642226569702,-0.15683084674939857,-0.36996411839124654,-0.5398529060854419
ABRACL,0.9660829199804628,0.21492448397951694,0.2725174951861379,-0.4557099518634338,0.8474302394337798,-0.513348456572277,-1.331896730144169
ABT1,-0.9876314390984614,-0.4673030841704724,-0.5670209830935994,0.5611479582353988,-0.7899532500598596,0.9284359064240358,1.3223248917629566
ABTB1,-0.21957071826061836,-0.4780983550456601,-1.237373103275147,-0.13148016550017125,-0.2686872969591425,1.017648526359713,1.3175611126810216
ABTB2,-1.3142815840758744,-0.4839150899366057,0.007743195423720846,1.0124787022910415,-0.9353655313213717,0.8293539472300492,0.8839863603890408
ACAA1,0.4750514053463521,-0.6525218478789401,-1.19766583767406,-0.42242820257560604,-0.3526245341491968,0.7631981410379729,1.3869908758934772
ACAA2,-1.146692246790901,0.18952641766003817,-0.7962425590459016,0.12932904709401283,-0.8257172110471303,1.2054060813620722,1.2443904707678048
ACACA,0.16962419995017902,-0.19962723988394404,1.7629910459860914,-0.23748288787988892,-0.760276665713605,-0.24581224510459462,-0.48941620735423824
ACACB,-0.47578725510800135,0.7859703109939735,-0.09944049624868953,0.3000503093345585,-0.4831324758560235,-0.07160001495170511,0.043939621835887475
ACAD10,0.1489413433203927,-0.5533608759518608,0.13488554537084335,-1.5222106946025467,-0.2332608899179508,0.8253780177208248,1.1996275540602983
ACAD11,-0.350180036876312,-0.8921803982659722,-0.3437455884672748,-0.2525604275652541,-0.4539141437760926,0.7214812172547476,1.571099377696156
ACAD8,1.2483387891336128,-0.1469055649129976,-0.12668205070360308,-1.5206788322308822,1.094808909242106,-0.12063838916205667,-0.42824286136616957
ACAD9,0.7051079036754825,-0.13273764436078256,-0.7159554060562783,-1.5930815714129243,0.5684975090449692,0.3162808375576077,0.851888371551935
ACADL,-0.1571445124704265,-1.013599426436514,0.4089222201521887,-0.3173051532442344,-0.9920406859503988,0.7391203744800565,1.3320471834693288
ACADM,-0.7686682611359149,-0.45443518013396134,-0.6966060347514754,0.16036788460291157,-0.805835108531331,1.0591763696186147,1.5060003303311582
ACADS,-0.24579805394377224,-0.3388186065063726,-0.8949843537554695,-1.0847412948781208,-0.06471503225214469,1.2143921833759936,1.4146651579598863
ACADSB,-1.2778359353056186,-0.17025522663596077,-0.5580974393038214,0.9782641693578236,-0.5130796843570473,0.6574292232672959,0.8835748929773313
ACADVL,-1.4267316974810114,0.068717938690427,-0.427290647853313,0.7823707712317036,-0.7897480591283312,0.8847678525816063,0.9079138419589196
ACAN,-0.9107696281605429,1.4380983555588684,-0.9381099763634285,0.4274668816470609,0.3143521399085754,0.2612884182343384,-0.5923261908248713
ACAP1,1.2955626627654613,-0.046128856682341186,0.23115793252103053,-1.597507238460543,0.6988953509998744,-0.42027173174459004,-0.16170811939889124
ACAP2,-1.1324741037658825,-0.5969853107047395,-0.4962507950368703,0.811510721081119,-0.635755327187365,0.6754845505553704,1.3744702650583676
ACAP3,1.0541456443253887,-0.17928648795236277,0.9560860875480904,-1.00407939294435,0.2242800874680182,-0.25700783146201933,-0.7941381069827638
ACAT1,1.5028543837970032,-0.3207556651869011,0.721343956963339,-0.28398683859064655,0.5286652820130985,-1.252579019549555,-0.8955420994463478
ACAT2,1.0345539650271611,-0.03517853008617829,0.429260743701084,-1.039895123890874,-0.0328332939008618,-0.06222861802607649,-0.2936791428242687
ACBD3,0.8467149508503341,0.5140866499147542,-0.7488320266624904,0.37777250599919676,0.9403184482223064,-0.5492328732912476,-1.3808276550328646
ACBD4,0.9009686469624719,-0.568987754722199,-0.3718172050566291,-1.3093345947532886,1.035802106457397,0.07707482295182667,0.23629397816042702
ACBD5,-1.2152404951074403,0.15653185908877168,-0.7835001460184093,0.7108284791432511,0.13305316784277926,-0.189634405016944,1.1879615400679984
ACBD6,-0.08157337194431132,-0.9043764246540461,0.2904436735896246,0.01714687637361452,1.4668581361749535,0.18958084436136333,-0.9780797339011551
ACBD7,-1.114634318206252,-0.057319700529814555,-0.3782578840458845,0.04947358969969877,-0.5209956974189888,0.7586942726996121,1.2630397378016285
ACCS,-0.22112112115630037,-1.1424359908320045,-0.5676485317612641,1.130560381914512,-0.6973268633574026,0.12007882178321247,1.3778933034092475
ACCSL,-0.025283511728666344,0.5987171954313404,-0.4886817171998985,-0.5576186070620769,-0.05440499244030467,0.6469962895066733,-0.11972465650706851
ACD,1.0536452101592895,-0.6912690302588602,1.062258142227815,-1.2835424558936013,-0.19301433872825238,0.11314189617397025,-0.061219423680355003
ACE,1.1593427549524247,-0.8440896736409333,-0.3063228206358963,0.29863673015619374,-0.47741181332922156,0.30923168831371606,-0.13938686581628257
ACE2,-0.8915763938185892,-0.018100618668773702,-0.9276260281856151,-0.3152377124401658,-0.3802812436219209,1.1064206075682659,1.4264013891667988
ACER1,-0.45921836612264955,0.4068904290987755,-0.50685958942941,-1.2835469173558376,0.1231738085364512,0.3868082676165164,1.332752367656154
ACER2,0.1580946044893545,-0.6473787698030209,-0.12253429329871005,-0.3810812017332551,-0.36364266394045053,0.2624836410487321,1.09405868323735
ACER3,-0.9064430470889957,-0.11779715060774718,-0.7620933963034399,0.7641119048704825,-0.29674874963869974,0.7195435493113849,0.5994268894570078
ACHE,1.0434030307606366,-0.02484353210846408,0.5869418893710464,0.18152926523163684,0.3965708237078408,-1.0391030115209698,-1.1444984654417254
ACIN1,0.9871085189807315,-0.42616335779502734,-0.22428503264315047,-1.1125848273956167,-0.15909713429671996,0.6168725658481137,0.3181492673016694
ACLY,1.3646564180982992,0.08010137251909337,0.07669670865626374,-1.6629286774116139,0.5645891778907818,0.13257821668625142,-0.5556932164390778
ACMSD,0.29913156975148736,0.02154319626096652,-0.4995536334841582,1.0872868357939827,-0.6309192890574314,0.447768514305787,-0.7252571935706338
ACN9,-0.8280917381582386,-0.8802534231958223,-0.6377017282810818,0.4805834960978611,-0.28122884101404944,0.5994981358631087,1.54719409868824
ACO1,-0.29164311055965286,0.4025937607302859,-1.3697128041768893,0.37597139531595497,-0.5634319421885284,0.8464429561812408,0.5997797446975789
ACO2,-0.23302745762813876,-0.021890953373122708,1.5564133986031647,-0.5673967412300096,-0.26631627213718967,-0.13673481609790997,-0.3310471581368059
ACOT11,-0.964339033397596,0.09020884465750749,-1.1078121289304623,0.4703529988129337,-0.40522474489009835,0.495543895546618,1.4212701682010977
ACOT12,-0.5742768281702594,-0.2915155681804294,0.06156315229105629,1.0562660614046016,1.044721642909693,-0.599787065546018,-0.6969713947086438
ACOT13,-1.6129036551841758,0.2153591059923207,-0.026664670124556665,1.2062418158128416,-0.6966548036492428,0.2852294192806149,0.6293927878721693
ACOT2,0.9769059207505559,-0.05095013670447305,-0.6388344199652404,-0.8732348644368556,1.4168825440906732,-0.3978739224823013,-0.432895121252343
ACOT4,1.0990525325806804,0.21296578822667953,-0.1522281121956496,-0.08211389977333126,1.2273315418544108,-1.180343309701326,-1.1246645409914635
ACOT6,0.7634692044093624,-0.002599496988874895,-0.008387720163813322,-1.7407717469391246,0.26854809960051007,-0.17531599804154374,0.8950576581234847
ACOT7,1.1536468998430252,0.24600297017965964,0.9302478021419182,-0.6748245194292831,0.5351187992853916,-0.7695884216180967,-1.4206035304026159
ACOT8,1.6292902092725798,-0.004778792956696226,-0.021976587322430137,-0.9856436054410951,0.8212934282153738,-0.47422224568535676,-0.963962406082369
ACOT9,-0.44749117969433433,-0.233652397289207,-0.8468196193267924,0.5334165121537052,-1.0380601731120611,1.0754196056193548,0.9571872516493347
ACOX1,0.3693246224290496,-0.7371150618347859,0.432511940015792,-1.215824658390882,-0.6127823346602864,0.5854583627039013,1.178427129737204
ACOX2,-1.293602227791976,-0.4864596257504291,-0.35654225997795613,1.2920655415704094,-0.7684714193367915,0.8303596799594792,0.782650311327264
ACOX3,0.9578419384586953,0.2771192700621473,-0.9981089055501918,-0.5114197517537932,-0.8655065425946491,0.7306217551892651,0.40945223618852505
ACOXL,0.7726337463996589,0.4691630765878459,0.0018054235779169578,0.4098797574808185,-0.4364330583172203,-0.14820446069591947,-1.0688444850331007
ACP1,-1.1103603992513889,-0.38831017976370774,0.39618318200376,0.6971368335294795,-1.0263014122469396,0.5762235501484987,0.8554284255802828
ACP2,0.7660751488547488,-0.26016273675868073,-0.8033061837696107,-1.5471214386796888,0.4544184398260057,0.5986182750986798,0.7914784954285464
ACP5,-0.11348382707149375,-0.4290991763622268,-0.32065347511025866,2.1775122104130933,-0.4393557473906486,-0.5459773258515409,-0.3289426586269255
ACP6,-0.34640248853889316,-0.5688702798372545,-0.679522415383849,-0.4350203827411815,-0.46059431167052184,0.9997010990483386,1.4907087791233598
ACPL2,-0.38244084026524666,0.6211187278167352,0.6377628078203131,0.23704702111032389,0.6499502791933962,-1.2143225223241123,-0.5491154733514096
ACPP,-0.34296845198783077,-1.0566287504819942,-0.027177526029286053,1.0090796314622308,-0.852738280558717,0.712783025668117,0.5576503519274805
ACPT,-0.7004877949394552,0.6598785118530169,1.0695038719482308,0.3506919115955566,-0.38424869199615264,-0.1143535991561194,-0.8809842093050795
ACR,1.110996675951793,-0.13481855270464155,0.10899213500737674,-1.6338647035512213,0.7991431191697416,-0.32279891404143074,0.07235024016838046
ACRBP,-0.67585744513879,-0.593154478314195,-0.32674592060788743,1.1595622558077614,-0.5433598592164853,0.19637163121829568,0.783183816251302
ACRC,-0.5488863817217026,0.9785091942691129,0.5299605493141712,-0.08991640849541424,-0.6277063334848806,0.16916090955264862,-0.41112152943393765
ACRV1,1.25244234411975,-0.038978702286899744,0.2383763129872358,-0.4677852743331137,1.0666406029560647,-1.014547864886643,-1.0361474185563941
ACSBG1,-0.6134591055870021,0.06812366476975637,-0.27802548214058576,-0.7623174837326006,-0.210210182539609,1.6220146768392274,0.17387391239081415
ACSBG2,1.1688108074574413,0.6270198337376227,0.6712441435386152,-0.8414421076078022,-0.3211897411962219,-0.4457944416492442,-0.8586484942804161
ACSF2,-1.6760427627189127,0.47208083587381916,-0.19894247845301663,0.5956453219370778,-0.641196502725939,0.8104898057938947,0.6379657802930774
ACSF3,0.011513655996995813,-0.6432797762385368,-0.7486485520972622,0.07355177380297465,-0.8738245247688643,0.5015299341737578,1.6791574891309338
ACSL1,1.2776088253959106,0.02085925993637753,0.7560265728557747,-0.7691364682334565,0.5401802451396599,-0.7571284062301858,-1.0684100288640812
ACSL3,0.7954670908521139,0.7092724938907415,0.4037934385641065,-0.5202842704645525,0.7341767246163524,-1.1915623421458006,-0.9308631353129714
ACSL4,0.888933788266117,0.3608354760700771,0.6976723912093457,0.1741262049971678,0.6194549094873284,-1.0835231247126766,-1.6574996453173587
ACSL5,-1.553224364001397,0.4702151549603598,0.6694129491355523,0.9843551909666938,-0.28535113872540036,0.08173596537376432,-0.3671437577095723
ACSL6,0.3661405783033792,-0.15104963733563126,0.013279269903098148,-1.2027518571546136,0.5536527009380895,0.5192838555983392,-0.09855491025266022
ACSM1,-0.036438322213969865,-0.7246887892014502,-1.2778705590904926,0.24634168960167943,0.06398994925124543,0.7249856513581383,1.0036803802948493
ACSM2A,0.7650198021481769,-0.031679683169060474,0.26021126290218977,-1.3280881507906672,-0.00674204441780208,0.12052235409481757,0.22075645923234233
ACSM2B,0.5944567859619109,-0.08863560200467258,0.21593420690494275,0.23408941234291275,0.44543042765572005,-0.5855980726188048,-0.8156771582420105
ACSM3,0.2952145427463353,-1.0685274436550354,-0.11539985922735427,-0.47714669159537304,-0.8550011442242658,1.068911397453757,1.1519491985019363
ACSM4,0.7362805641527188,0.351027342709196,-0.25424219540533244,-0.12755270438672292,0.15902937468367542,-0.4215006793017441,-0.44304170245178776
ACSM5,-1.2361859675301643,0.5011970040638005,-0.33090518241397615,0.5818864549883341,-0.18774313945202975,0.3957628326155245,0.2759879977285095
ACSS1,-1.5689657320617578,0.012165014524703161,-0.19037322485430305,0.9534523733788475,-0.8204261787654974,0.8222909771598036,0.7918567706182033
ACSS2,0.6718255508927461,-0.17097010199636645,-0.06551858158813964,-0.574082311722501,-1.0650973109373838,1.1964028013418935,0.007439954009747882
